,index,userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received,viable_candidate
1306,66091,2135466,71,10,1942,6,female,1240.0,150,64,267,161,0,17,267,144,1
1307,3551,1017525,34,21,1979,2,male,41.0,1,1,8,32,8,18,0,14,0
1308,24312,1070805,60,19,1953,8,female,93.0,29,15,64,14,0,5,64,9,0
1309,86960,1152335,14,18,1999,3,female,519.0,373,210,464,417,464,374,0,43,1
1310,26604,1133801,28,12,1985,8,male,297.0,35,28,0,0,0,0,0,0,0
1311,78008,1725497,29,27,1984,12,male,214.0,237,153,346,46,346,34,0,12,0
1312,91976,1938318,27,1,1986,8,male,755.0,537,340,1182,351,1153,94,29,257,0
1313,60257,1476663,18,6,1995,3,male,844.0,116,86,1387,1323,1311,948,76,375,0
1314,6391,1953958,53,6,1960,3,male,649.0,4,3,9,6,1,1,8,5,1
1315,21778,2065499,14,1,1999,3,male,121.0,27,21,3,1,0,0,3,1,0
1316,12417,2123339,29,16,1984,8,male,117.0,14,6,0,1,0,1,0,0,1
1317,71699,1226106,18,29,1995,8,male,458.0,188,107,39,100,39,35,0,65,0
1318,7599,1360745,29,8,1984,4,female,258.0,6,3,0,0,0,0,0,0,0
1319,31361,1737985,26,1,1987,1,male,301.0,42,23,0,0,0,0,0,0,0
1320,51677,1244996,61,4,1952,8,female,457.0,89,71,8,5,0,0,8,5,1
1321,66352,1623211,35,24,1978,7,male,1029.0,156,56,0,6,0,1,0,5,0
1322,60894,1306109,30,20,1983,11,female,485.0,124,99,74,157,53,108,21,49,1
1323,83037,2187895,21,4,1992,4,female,296.0,301,102,692,647,691,376,1,271,1
1324,5725,1519476,28,3,1985,3,male,177.0,3,3,73,14,73,14,0,0,1
1325,67223,1670852,34,21,1979,6,female,794.0,155,76,1496,547,1496,499,0,48,0
1326,45987,1392438,52,11,1961,2,female,1164.0,72,38,61,8,61,6,0,2,0
1327,17859,1582967,59,21,1954,10,female,515.0,21,20,0,0,0,0,0,0,0
1328,84082,1074222,14,4,1999,1,male,35.0,319,243,1275,1072,559,751,716,321,1
1329,41766,1720959,28,24,1985,10,male,397.0,64,38,10,41,10,33,0,8,0
1330,62007,1300422,32,11,1981,5,male,429.0,126,48,152,33,152,24,0,9,1
1331,92462,1382885,22,5,1991,10,female,419.0,626,432,56,370,56,324,0,46,0
1332,18306,2065402,25,12,1988,6,male,100.0,21,15,75,0,75,0,0,0,1
1333,24906,2039520,60,24,1953,12,female,458.0,31,14,12,20,3,13,9,7,0
1334,2979,1959274,48,16,1965,3,male,618.0,1,1,0,1,0,0,0,1,1
1335,25710,1056113,32,6,1981,4,male,636.0,32,16,3,0,3,0,0,0,0
1336,33470,1783010,19,24,1994,2,male,865.0,46,4,0,2,0,2,0,0,1
1337,90183,2064239,18,17,1995,1,male,419.0,486,359,1,2,1,0,0,2,1
1338,67407,1366006,15,1,1998,6,male,272.0,162,96,1,4,1,3,0,1,1
1339,80719,1304968,24,21,1989,4,male,974.0,273,177,66,21,66,9,0,12,1
1340,42979,1375243,23,7,1990,10,male,122.0,66,44,17,5,4,3,13,2,0
1341,47147,1361776,60,11,1953,1,female,677.0,74,48,52,33,0,24,52,9,0
1342,96702,2043317,17,17,1996,7,female,383.0,1128,750,582,1562,575,1276,7,286,0
1343,74289,1479425,21,10,1992,10,male,525.0,211,121,2,0,2,0,0,0,0
1344,43805,1726599,22,26,1991,3,male,369.0,67,54,11,6,11,6,0,0,0
1345,90029,1223127,19,21,1994,7,male,202.0,443,288,1174,124,1174,106,0,18,1
1346,54036,1812257,20,17,1993,1,male,15.0,94,59,70,38,35,8,35,30,0
1347,49661,1014110,40,29,1973,9,male,515.0,82,60,5,2,0,0,5,2,1
1348,46386,1478355,24,23,1989,3,male,250.0,76,70,0,0,0,0,0,0,1
1349,72840,1221949,31,31,1982,3,male,944.0,197,149,106,25,21,17,85,8,0
1350,93223,1465136,60,3,1953,6,female,357.0,640,131,7,384,0,42,7,342,1
1351,13017,2010140,18,11,1995,2,male,307.0,13,12,4,0,4,0,0,0,0
1352,18203,1497251,17,11,1996,8,female,46.0,21,17,19,36,19,23,0,13,0
1353,9440,1949930,16,26,1997,6,male,152.0,9,7,0,0,0,0,0,0,1
1354,77761,1698133,14,8,1999,6,female,264.0,238,117,80,125,14,36,66,89,1
1355,51510,1183147,30,27,1983,6,male,357.0,88,85,2,0,2,0,0,0,0
1356,24753,2161361,20,20,1993,5,male,315.0,31,21,2,0,2,0,0,0,1
1357,45842,1413373,26,5,1987,5,male,321.0,72,64,29,65,2,28,27,37,0
1358,84762,1798344,23,8,1990,5,male,508.0,334,216,130,118,130,109,0,9,0
1359,94625,1346221,25,4,1988,3,male,628.0,759,452,196,74,196,70,0,4,1
1360,63370,1616654,65,11,1948,7,male,307.0,135,134,0,0,0,0,0,0,1
1361,56805,1763065,89,18,1924,10,male,1240.0,107,41,26,26,6,17,20,9,1
1362,78616,1514626,23,1,1990,1,male,470.0,250,170,34,65,34,49,0,16,0
1363,33016,1654185,43,13,1970,3,male,66.0,44,33,14,2,14,0,0,2,1
1364,67132,1504095,20,23,1993,1,female,1010.0,151,97,324,62,313,32,11,30,1
1365,36995,2174833,29,25,1984,11,male,348.0,53,33,10,0,10,0,0,0,0
1366,59079,1670366,52,10,1961,11,female,505.0,114,97,304,44,304,44,0,0,1
1367,72145,1354038,23,14,1990,8,female,641.0,185,59,1038,46,1038,41,0,5,1
1368,63879,1526119,46,19,1967,1,male,1411.0,138,54,54,170,27,37,27,133,0
1369,76590,1004605,59,17,1954,2,female,288.0,226,173,23,208,0,48,23,160,1
1370,67705,1589457,37,27,1976,12,male,212.0,158,102,27,2,0,0,27,2,1
1371,91661,1036015,42,4,1971,12,male,940.0,555,261,179,136,179,54,0,82,0
1372,25194,1675185,18,27,1995,9,male,111.0,32,28,0,6,0,3,0,3,1
1373,18357,1346990,46,8,1967,12,female,311.0,21,7,305,14,305,12,0,2,0
1374,2205,1629587,21,11,1992,2,male,216.0,1,1,0,0,0,0,0,0,0
1375,96349,1256090,19,18,1994,6,female,690.0,1155,403,76,660,51,158,25,502,1
1376,15139,1772792,39,8,1974,7,male,257.0,16,11,8,15,8,14,0,1,1
1377,41189,1184020,27,17,1986,10,male,147.0,64,58,0,0,0,0,0,0,0
1378,39379,1455455,56,7,1957,6,male,574.0,59,33,0,0,0,0,0,0,0
1379,21492,1079777,59,29,1954,4,male,346.0,27,24,0,0,0,0,0,0,1
1380,29800,1198861,29,9,1984,11,female,747.0,39,11,8,7,8,5,0,2,1
1381,65430,1511361,96,6,1917,2,male,868.0,146,130,2,16,2,14,0,2,1
1382,12999,1204337,74,29,1939,11,female,1593.0,13,4,4,2,0,0,4,2,0
1383,55618,1432520,56,21,1957,11,male,232.0,102,57,5,34,0,8,5,26,0
1384,45662,1824931,103,20,1910,8,male,945.0,71,43,10,18,10,12,0,6,1
1385,63511,1698044,24,13,1989,3,male,106.0,138,120,3,49,3,5,0,44,1
1386,28975,2010285,62,15,1951,7,male,75.0,38,30,9,0,7,0,2,0,1
1387,37516,1106176,30,15,1983,11,male,260.0,55,26,0,6,0,6,0,0,1
1388,10928,1315262,26,1,1987,1,male,199.0,11,7,0,1,0,0,0,1,1
1389,49126,2077990,19,23,1994,7,male,152.0,79,64,169,13,139,8,30,5,1
1390,2560,2022283,28,3,1985,9,male,20.0,1,1,0,0,0,0,0,0,1
1391,92630,2187935,108,25,1905,1,male,1885.0,607,188,158,128,148,77,10,51,1
1392,18432,1288788,19,16,1994,7,female,338.0,23,5,0,1,0,0,0,1,0
1393,17419,1131820,34,13,1979,10,male,488.0,19,14,29,2,29,1,0,1,1
1394,61262,1522904,30,21,1983,3,female,289.0,125,92,0,0,0,0,0,0,1
1395,80137,1707398,19,24,1994,3,female,64.0,266,243,0,7,0,5,0,2,1
1396,82348,1555308,22,22,1991,11,male,557.0,303,230,5,11,5,5,0,6,0
1397,48689,1425075,43,15,1970,7,male,180.0,79,69,9,0,9,0,0,0,0
1398,93796,1078334,32,25,1981,5,male,605.0,671,554,449,35,448,24,1,11,0
1399,14378,1981369,23,12,1990,10,male,461.0,16,7,0,0,0,0,0,0,1
1400,31885,1572694,35,14,1978,3,male,325.0,42,28,9,1,0,0,9,1,1
1401,84827,1543191,19,21,1994,4,female,273.0,325,190,209,578,128,296,81,282,1
1402,37718,1442807,109,4,1904,5,female,1723.0,55,5,3,0,3,0,0,0,1
1403,67448,1020038,17,5,1996,6,female,76.0,162,117,2,7,2,6,0,1,1
1404,85474,2092642,22,17,1991,4,male,158.0,340,286,22,76,22,73,0,3,0
1405,9843,1340994,41,5,1972,5,male,14.0,10,7,0,0,0,0,0,0,1
1406,54133,1619408,61,14,1952,4,female,714.0,96,53,121,52,0,24,121,28,1
1407,74020,1181483,26,24,1987,3,female,482.0,204,95,614,45,614,27,0,18,1
1408,59324,2105795,31,27,1982,8,male,185.0,116,107,0,1,0,0,0,1,0
1409,35686,1250066,70,20,1943,2,male,1152.0,51,24,1,1,0,1,1,0,0
1410,91222,1536730,74,11,1939,11,male,1938.0,551,418,4,135,0,115,4,20,0
1411,31784,1236288,26,13,1987,2,male,410.0,43,29,5,3,0,1,5,2,1
1412,26564,1749058,25,12,1988,6,male,317.0,34,28,0,3,0,2,0,1,1
1413,29718,1995120,26,28,1987,9,female,303.0,39,25,3,7,1,3,2,4,0
1414,43539,1593957,56,18,1957,2,male,1031.0,67,33,0,2,0,0,0,2,0
1415,90338,1816036,16,29,1997,3,female,232.0,504,387,16,0,16,0,0,0,0
1416,13132,1233050,15,13,1998,1,male,49.0,14,13,8,0,1,0,7,0,0
1417,44694,1783022,21,7,1992,9,female,165.0,69,44,13,8,13,7,0,1,0
1418,6913,1840530,33,25,1980,6,male,999.0,5,4,1,0,0,0,1,0,0
1419,10708,1311708,14,19,1999,7,male,14.0,9,8,37,26,37,11,0,15,1
1420,16689,1055674,70,27,1943,12,male,815.0,20,10,0,0,0,0,0,0,1
1421,38842,1319589,38,5,1975,8,female,225.0,56,35,18,5,18,0,0,5,0
1422,89539,2051648,20,5,1993,8,female,263.0,443,307,48,24,48,21,0,3,1
1423,37849,1140627,62,21,1951,7,female,422.0,54,45,10,24,0,4,10,20,1
1424,14143,1031093,29,1,1984,1,male,278.0,15,7,28,6,28,5,0,1,0
1425,63470,1196367,22,14,1991,8,male,363.0,137,117,2,0,2,0,0,0,0
1426,34073,1966920,23,30,1990,1,female,260.0,46,21,16,66,11,35,5,31,1
1427,2655,1478128,31,5,1982,7,female,95.0,1,1,0,0,0,0,0,0,1
1428,71615,1725332,103,18,1910,7,female,1273.0,187,112,24,125,24,113,0,12,1
1429,29377,1727174,58,25,1955,10,female,883.0,38,19,148,39,148,33,0,6,1
1430,82373,1452385,24,16,1989,8,female,631.0,295,149,7,17,2,7,5,10,1
1431,13189,1793751,34,5,1979,12,male,37.0,13,9,10,10,10,10,0,0,1
1432,66822,2000308,25,25,1988,7,male,269.0,156,108,47,6,47,5,0,1,1
1433,20900,1625542,73,15,1940,5,male,360.0,25,22,8,4,8,4,0,0,0
1434,53735,1748112,65,20,1948,6,female,1215.0,96,21,14,52,14,42,0,10,0
1435,8174,2057239,38,26,1975,3,male,375.0,6,5,2,1,2,1,0,0,0
1436,13321,2065355,25,23,1988,6,female,504.0,13,8,23,2,17,2,6,0,1
1437,82891,2039908,19,22,1994,9,female,437.0,294,201,234,153,199,118,35,35,0
1438,60034,1718519,38,14,1975,1,female,1050.0,117,87,122,96,120,67,2,29,0
1439,63862,1394061,21,8,1992,8,female,337.0,135,76,49,65,49,54,0,11,0
1440,72844,1125650,15,8,1998,12,female,277.0,196,142,106,39,106,13,0,26,0
1441,70782,1949670,40,1,1973,7,female,316.0,182,162,60,29,60,26,0,3,0
1442,1044,1392371,32,1,1981,1,male,147.0,0,0,0,0,0,0,0,0,0
1443,91447,1670056,20,31,1993,8,male,605.0,520,481,47,41,16,30,31,11,0
1444,87286,1538899,25,16,1988,12,male,234.0,399,394,4,0,4,0,0,0,0
1445,91118,1634213,34,18,1979,5,male,1063.0,540,303,0,1,0,1,0,0,0
1446,28013,1570085,17,16,1996,4,male,42.0,36,29,7,13,7,7,0,6,0
1447,38549,1564860,23,5,1990,1,female,70.0,56,27,1,2,1,2,0,0,0
1448,60380,1875237,38,16,1975,9,male,290.0,124,68,0,1,0,0,0,1,1
1449,81812,1716946,22,27,1991,6,female,561.0,284,51,154,256,138,81,16,175,1
1450,95656,2123961,22,26,1991,9,female,613.0,911,718,347,491,268,283,79,208,0
1451,14712,1432650,37,2,1976,6,male,175.0,17,6,1,0,0,0,1,0,1
1452,93708,2101088,30,13,1983,7,male,628.0,690,429,288,144,288,137,0,7,0
1453,33057,1614290,69,19,1944,12,female,1396.0,45,25,19,0,0,0,19,0,1
1454,89951,1323326,13,8,2000,2,female,318.0,475,308,618,457,342,86,276,371,0
1455,21188,1730987,16,1,1997,2,male,207.0,27,25,0,3,0,3,0,0,1
1456,19332,1400908,71,11,1942,8,female,406.0,23,13,13,0,12,0,1,0,1
1457,65961,1664680,35,1,1978,9,female,176.0,149,134,106,87,106,61,0,26,0
1458,7729,1611986,38,14,1975,5,male,23.0,6,6,0,1,0,1,0,0,1
1459,37406,1724137,100,13,1913,9,female,251.0,52,40,886,332,886,270,0,62,1
1460,69063,2185703,101,19,1912,9,male,737.0,163,102,279,59,0,32,279,27,1
1461,80337,1859469,15,1,1998,12,male,404.0,265,143,5,3,5,3,0,0,0
1462,37589,2180019,81,17,1932,4,male,1093.0,54,25,0,0,0,0,0,0,1
1463,46795,1838700,73,14,1940,2,female,270.0,74,48,6,17,0,1,6,16,0
1464,71813,1621292,26,29,1987,12,female,469.0,189,126,75,57,63,33,12,24,1
1465,59186,1619940,23,8,1990,9,female,310.0,115,38,5635,354,5635,237,0,117,1
1466,69723,1654703,31,22,1982,10,male,283.0,175,119,32,12,32,10,0,2,0
1467,87905,1221929,86,12,1927,10,female,2315.0,382,180,383,231,350,195,33,36,0
1468,91787,2096213,20,7,1993,12,male,137.0,537,451,352,964,308,357,44,607,1
1469,14676,1552323,66,26,1947,2,female,648.0,16,9,0,0,0,0,0,0,1
1470,90789,2129686,49,29,1964,7,male,617.0,478,413,270,134,269,71,1,63,0
1471,36487,1499680,20,12,1993,11,male,753.0,53,25,0,0,0,0,0,0,0
1472,69759,2134857,21,30,1992,5,male,220.0,174,139,41,5,41,5,0,0,1
1473,39332,1234827,31,18,1982,5,male,627.0,59,51,0,0,0,0,0,0,1
1474,40617,1732617,31,21,1982,2,male,384.0,61,37,16,7,16,4,0,3,1
1475,27609,2042071,25,20,1988,5,male,147.0,34,31,184,4,184,3,0,1,1
1476,18117,1146254,57,7,1956,9,male,615.0,21,11,9,16,4,9,5,7,1
1477,21868,2039156,25,1,1988,1,male,66.0,27,25,4,6,4,4,0,2,1
1478,76284,1139183,20,9,1993,4,female,418.0,222,198,1,0,1,0,0,0,0
1479,36973,1506524,70,12,1943,9,female,915.0,53,17,9,36,0,10,9,26,0
1480,20388,1441352,49,9,1964,6,male,2074.0,24,10,41,12,41,5,0,7,1
1481,53608,1029698,46,7,1967,4,male,412.0,95,72,7,2,7,2,0,0,1
1482,76958,1306377,108,27,1905,5,female,1367.0,222,159,270,62,5,43,265,19,1
1483,68920,1387710,26,20,1987,3,female,77.0,169,116,98,78,12,65,86,13,0
1484,63045,1863926,18,9,1995,12,female,131.0,130,98,177,34,177,20,0,14,1
1485,24007,1262696,50,20,1963,9,male,1554.0,29,10,12,21,12,21,0,0,0
1486,79724,1580574,21,11,1992,10,male,359.0,255,214,80,172,80,139,0,33,0
1487,50589,1505754,18,1,1995,9,male,434.0,85,70,2,18,2,10,0,8,1
1488,10336,1286812,53,19,1960,8,female,1374.0,9,6,3,9,0,2,3,7,0
1489,6014,1844896,34,5,1979,8,male,213.0,4,4,0,0,0,0,0,0,0
1490,88560,1207917,31,25,1982,6,male,424.0,431,265,51,51,51,19,0,32,1
1491,45158,1949751,23,4,1990,1,male,515.0,71,33,0,0,0,0,0,0,1
1492,10643,1867532,24,10,1989,12,male,132.0,9,4,20,9,20,9,0,0,1
1493,90360,1186722,20,27,1993,9,female,775.0,494,168,20,14,17,12,3,2,1
1494,29320,1916676,28,7,1985,3,female,178.0,37,30,88,137,23,107,65,30,0
1495,74077,1226930,18,29,1995,4,female,440.0,203,89,2169,647,2044,316,125,331,0
1496,79835,1250476,18,4,1995,11,male,444.0,253,193,165,2,5,2,160,0,0
1497,36168,1285180,27,14,1986,2,male,248.0,50,32,40,29,0,16,40,13,1
1498,10523,2149230,25,14,1988,4,male,37.0,9,6,9,5,9,4,0,1,1
1499,83570,1331769,15,8,1998,1,female,554.0,309,227,38,0,3,0,35,0,0
1500,43376,2170219,34,12,1979,3,female,619.0,66,47,1276,798,685,527,591,271,0
1501,93383,1571114,108,31,1905,8,male,2248.0,701,300,40,211,35,123,5,88,0
1502,13879,2000532,49,5,1964,5,male,21.0,15,15,1,2,1,2,0,0,0
1503,78657,1629098,108,29,1905,8,female,989.0,244,109,43,5,43,1,0,4,1
1504,88270,1413560,20,1,1993,1,male,821.0,423,144,3,11,3,8,0,3,0
1505,23196,2151879,21,13,1992,2,male,182.0,29,20,0,0,0,0,0,0,1
1506,25828,1151060,46,3,1967,8,male,501.0,33,27,6,0,6,0,0,0,1
1507,7866,1293092,54,14,1959,1,male,187.0,6,5,0,0,0,0,0,0,0
1508,9004,1863991,108,26,1905,11,male,47.0,8,8,0,0,0,0,0,0,1
1509,51322,1288333,20,24,1993,8,female,545.0,90,60,0,1,0,0,0,1,0
1510,40900,1640435,18,25,1995,11,male,40.0,61,54,138,101,138,66,0,35,1
1511,23557,1252903,56,14,1957,5,male,726.0,29,9,1,15,0,11,1,4,0
1512,90154,1985589,68,20,1945,1,male,293.0,495,263,0,0,0,0,0,0,1
1513,35951,2151233,63,26,1950,9,female,697.0,51,35,9,7,2,2,7,5,1
1514,29612,1040921,55,14,1958,4,male,1015.0,39,33,0,1,0,1,0,0,0
1515,3768,2127908,13,23,2000,6,male,110.0,1,1,404,1,0,0,404,1,1
1516,57323,1241906,24,21,1989,4,male,324.0,110,72,1,2,0,2,1,0,0
1517,68265,1911542,25,16,1988,10,male,589.0,165,46,0,1,0,1,0,0,1
1518,72214,1990520,19,1,1994,1,male,408.0,197,178,0,0,0,0,0,0,1
1519,43224,2091614,22,12,1991,5,female,590.0,65,19,90,84,90,69,0,15,1
1520,113,1677748,17,10,1996,11,female,26.0,0,0,0,0,0,0,0,0,1
1521,55806,1211455,22,15,1991,5,female,203.0,101,59,19,14,13,2,6,12,0
1522,19183,1446397,29,10,1984,10,male,304.0,22,13,7,1,0,1,7,0,0
1523,33992,1323503,26,1,1987,1,male,43.0,47,42,9,6,2,6,7,0,0
1524,25485,1696245,77,11,1936,8,female,644.0,32,23,0,2,0,2,0,0,1
1525,61923,1595772,18,19,1995,2,female,471.0,129,63,85,249,85,55,0,194,0
1526,87904,2164309,21,1,1992,2,female,73.0,395,314,377,660,225,326,152,334,0
1527,49091,1118177,15,24,1998,9,female,266.0,79,58,122,207,2,35,120,172,1
1528,68615,1543041,34,6,1979,3,female,195.0,165,115,13,66,13,52,0,14,1
1529,12931,1530389,49,20,1964,2,male,827.0,14,4,2,3,2,3,0,0,1
1530,51789,1034737,48,26,1965,11,female,203.0,88,17,17,52,17,25,0,27,1
1531,25427,1151995,58,16,1955,10,female,96.0,32,29,0,0,0,0,0,0,0
1532,26919,1090478,50,16,1963,12,female,1029.0,35,16,1,2,1,2,0,0,0
1533,77392,1352354,32,23,1981,2,male,1855.0,235,107,5,3,5,3,0,0,1
1534,89949,1889307,18,11,1995,10,female,730.0,453,303,639,146,413,118,226,28,0
1535,545,1088796,25,7,1988,12,male,28.0,0,0,0,0,0,0,0,0,1
1536,73070,1668885,18,30,1995,3,female,295.0,191,90,833,708,44,246,789,462,1
1537,51148,1112269,25,17,1988,7,female,178.0,87,69,164,109,164,74,0,35,1
1538,65214,2188606,22,11,1991,9,male,103.0,146,45,0,0,0,0,0,0,1
1539,41067,1735091,17,10,1996,8,male,912.0,63,19,0,0,0,0,0,0,0
1540,71634,1230732,18,29,1995,11,female,502.0,188,106,28,1,23,0,5,1,0
1541,30264,1729857,38,18,1975,1,male,309.0,41,31,0,0,0,0,0,0,1
1542,44270,1900583,20,4,1993,5,female,141.0,69,14,0,1,0,0,0,1,0
1543,33189,1004437,20,2,1993,6,male,79.0,45,26,44,26,44,18,0,8,1
1544,79804,1578751,59,19,1954,11,male,1586.0,253,40,132,286,0,28,132,258,1
1545,39367,2163237,47,18,1966,2,male,435.0,59,36,0,0,0,0,0,0,1
1546,77860,1312728,55,30,1958,7,male,75.0,233,118,122,249,121,154,1,95,0
1547,76416,1531505,58,25,1955,9,male,1267.0,224,131,5,79,5,72,0,7,1
1548,8529,1486758,30,17,1983,9,male,11.0,7,7,23,10,23,9,0,1,1
1549,67099,2193538,18,7,1995,11,female,8.0,154,119,248,330,113,168,135,162,0
1550,73947,1546642,18,7,1995,10,male,615.0,198,117,298,95,297,86,1,9,1
1551,96900,1013194,19,4,1994,5,male,212.0,998,610,1651,4491,451,2018,1200,2473,0
1552,77866,2120475,67,2,1946,3,female,171.0,232,201,121,122,121,96,0,26,0
1553,90916,1314160,16,9,1997,7,male,328.0,507,312,647,134,124,49,523,85,0
1554,96999,1267229,24,14,1989,9,female,484.0,1171,695,14799,22513,12934,17955,1865,4558,1
1555,50546,1472708,63,8,1950,2,female,874.0,86,27,1,4,1,4,0,0,1
1556,13978,1526474,15,8,1998,1,male,648.0,15,11,4,0,1,0,3,0,0
1557,98864,1280902,17,28,1996,1,female,440.0,2770,700,2041,4932,2041,4230,0,702,0
1558,40535,1667797,69,25,1944,3,female,405.0,61,21,9,23,0,11,9,12,0
1559,37150,1255477,59,15,1954,6,female,101.0,53,45,38,2,0,1,38,1,1
1560,33006,2178059,26,6,1987,6,female,334.0,45,22,13,18,13,16,0,2,0
1561,5059,1550614,25,5,1988,1,male,111.0,3,1,0,0,0,0,0,0,0
1562,41281,1423269,54,18,1959,2,male,1275.0,64,19,0,0,0,0,0,0,0
1563,14197,1305774,33,19,1980,10,male,350.0,15,12,77,62,0,0,77,62,1
1564,48041,1185173,64,5,1949,2,female,1734.0,78,53,59,95,9,52,50,43,1
1565,95733,1113495,17,27,1996,12,male,512.0,899,771,531,192,531,166,0,26,0
1566,34904,1253965,23,14,1990,3,male,281.0,49,19,5,24,5,22,0,2,1
1567,11764,2067488,66,22,1947,4,female,1028.0,12,9,0,0,0,0,0,0,0
1568,61225,1296874,23,27,1990,10,male,310.0,127,114,0,0,0,0,0,0,0
1569,77276,1831950,103,21,1910,10,male,550.0,238,108,1,0,1,0,0,0,1
1570,21989,1194357,27,3,1986,10,male,9.0,27,11,9,3,9,3,0,0,1
1571,23798,1643846,28,13,1985,4,male,26.0,29,28,4,0,4,0,0,0,0
1572,98254,2137946,64,19,1949,10,male,1762.0,2025,834,76,31,36,18,40,13,1
1573,83977,1879039,108,28,1905,9,female,1156.0,304,41,448,214,448,101,0,113,1
1574,36511,1942126,20,17,1993,10,male,150.0,53,53,0,11,0,10,0,1,0
1575,16274,1353167,45,1,1968,9,female,360.0,18,7,229,38,229,27,0,11,1
1576,61365,1118802,33,3,1980,6,male,457.0,129,30,1,12,1,8,0,4,1
1577,26878,1296372,67,1,1946,8,male,1528.0,35,12,1,0,1,0,0,0,0
1578,30154,1645900,22,1,1991,1,male,265.0,40,40,0,0,0,0,0,0,1
1579,37805,2135612,35,17,1978,11,female,150.0,55,32,7,0,5,0,2,0,1
1580,52806,1857861,59,28,1954,11,female,945.0,92,32,32,11,0,2,32,9,1
1581,38397,1235040,22,16,1991,5,male,568.0,57,52,0,0,0,0,0,0,1
1582,14616,1927304,52,20,1961,6,male,198.0,17,13,0,0,0,0,0,0,0
1583,31000,1887278,69,13,1944,6,female,487.0,41,26,46,7,46,2,0,5,0
1584,46130,1233273,37,30,1976,1,female,136.0,71,31,169,175,169,123,0,52,1
1585,758,1641158,26,3,1987,3,male,11.0,0,0,0,0,0,0,0,0,1
1586,31865,1877302,44,2,1969,8,male,1781.0,43,15,8,3,0,2,8,1,1
1587,17374,1714629,31,13,1982,10,male,230.0,20,20,22,37,22,18,0,19,1
1588,34062,1227863,66,26,1947,1,female,1798.0,46,7,15,11,12,3,3,8,1
1589,44425,2022203,55,2,1958,3,female,1621.0,70,42,1,0,1,0,0,0,1
1590,88977,1858652,18,7,1995,1,female,497.0,436,191,583,422,575,254,8,168,0
1591,98869,1763081,20,13,1993,10,male,302.0,2373,437,2399,1652,324,1083,2075,569,0
1592,37048,2000766,21,12,1992,11,female,224.0,53,41,17,2,9,2,8,0,0
1593,12098,1139931,59,28,1954,9,female,198.0,12,9,40,0,0,0,40,0,1
1594,85815,1561371,55,17,1958,4,male,1178.0,355,147,167,28,167,27,0,1,0
1595,20845,2042001,59,7,1954,12,male,1825.0,25,16,4,16,0,10,4,6,0
1596,68047,2040943,16,12,1997,6,female,551.0,160,106,300,61,283,42,17,19,0
1597,80583,1774432,23,1,1990,1,male,1417.0,272,106,28,18,28,14,0,4,0
1598,78340,1272674,25,11,1988,9,male,203.0,242,217,2,3,2,3,0,0,0
1599,45188,1329618,25,8,1988,2,male,282.0,72,3,0,0,0,0,0,0,0
1600,61124,1780840,66,13,1947,3,female,535.0,124,50,1134,146,0,104,1134,42,1
1601,4101,1307356,29,14,1984,6,female,136.0,2,2,0,0,0,0,0,0,0
1602,42826,1931573,21,18,1992,8,male,248.0,66,66,5,0,5,0,0,0,0
1603,82181,1880954,26,9,1987,8,male,302.0,302,190,0,36,0,23,0,13,0
1604,58333,1666742,72,7,1941,6,male,507.0,112,87,1,0,0,0,1,0,1
1605,14516,1781935,34,30,1979,9,female,362.0,16,8,0,15,0,5,0,10,0
1606,90924,1367290,29,10,1984,10,female,1238.0,515,236,612,443,612,351,0,92,1
1607,66979,1219236,16,13,1997,10,female,999.0,155,113,116,241,34,36,82,205,0
1608,73995,1525267,33,13,1980,5,male,578.0,203,115,486,320,486,207,0,113,1
1609,24855,1643401,24,27,1989,8,male,147.0,31,25,7,6,6,6,1,0,0
1610,37226,2086815,47,15,1966,2,female,1280.0,53,31,65,134,64,60,1,74,0
1611,84269,1333705,26,14,1987,3,male,1032.0,330,199,2,6,0,2,2,4,1
1612,67520,1173333,25,7,1988,4,male,249.0,162,149,5,7,5,2,0,5,0
1613,10623,1890277,17,4,1996,2,male,805.0,10,7,17,0,16,0,1,0,1
1614,26427,1950725,64,17,1949,10,female,539.0,32,22,382,6,0,3,382,3,1
1615,27282,1373267,51,29,1962,5,female,14.0,35,34,13,15,13,15,0,0,0
1616,60356,1796509,27,27,1986,2,male,530.0,124,59,0,0,0,0,0,0,0
1617,45713,1584682,24,3,1989,3,male,368.0,72,46,14,0,14,0,0,0,0
1618,95630,1710601,20,11,1993,8,female,570.0,923,293,293,476,293,431,0,45,1
1619,33907,1159405,36,14,1977,2,male,197.0,47,29,5,0,5,0,0,0,0
1620,80315,1004720,17,2,1996,4,male,287.0,266,239,4,0,4,0,0,0,1
1621,19869,1525705,33,1,1980,11,male,572.0,24,1,0,3,0,1,0,2,1
1622,47944,1941579,60,17,1953,7,female,1818.0,77,16,24,3,24,2,0,1,1
1623,7921,1760937,66,19,1947,12,male,503.0,6,5,0,0,0,0,0,0,0
1624,8070,1231470,36,23,1977,10,male,206.0,6,2,1,0,1,0,0,0,1
1625,91747,1981715,47,21,1966,11,female,1593.0,550,206,279,301,218,168,61,133,0
1626,26606,1860353,28,30,1985,10,female,606.0,34,5,0,0,0,0,0,0,0
