age,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
25,male,292,0,0,0,0,0,0,0,0
25,female,250,0,0,0,0,0,0,0,0
25,male,245,0,0,0,0,0,0,0,0
25,female,236,0,0,0,0,0,0,0,0
25,female,218,0,0,0,0,0,0,0,0
25,female,171,0,0,0,0,0,0,0,0
25,male,166,0,0,0,0,0,0,0,0
25,male,133,0,0,0,0,0,0,0,0
25,female,132,0,0,0,0,0,0,0,0
25,female,137,0,0,0,0,0,0,0,0
25,male,121,0,0,0,0,0,0,0,0
25,male,116,0,0,0,0,0,0,0,0
25,male,109,0,0,0,0,0,0,0,0
25,male,115,0,0,0,0,0,0,0,0
25,male,96,0,0,0,0,0,0,0,0
25,female,61,0,0,0,0,0,0,0,0
25,male,45,0,0,0,0,0,0,0,0
25,male,66,0,0,0,0,0,0,0,0
25,female,59,0,0,0,0,0,0,0,0
25,male,73,0,0,0,0,0,0,0,0
25,male,51,0,0,0,0,0,0,0,0
25,male,25,0,0,0,0,0,0,0,0
25,male,33,0,0,0,0,0,0,0,0
25,male,21,0,0,0,0,0,0,0,0
25,male,33,0,0,0,0,0,0,0,0
25,male,21,0,0,0,0,0,0,0,0
25,male,22,0,0,0,0,0,0,0,0
25,female,19,0,0,0,0,0,0,0,0
25,male,21,0,0,0,0,0,0,0,0
25,male,21,0,0,0,0,0,0,0,0
25,male,8,0,0,0,0,0,0,0,0
25,male,17,0,0,0,0,0,0,0,0
25,male,0,0,0,0,0,0,0,0,0
25,male,0,0,0,0,0,0,0,0,0
25,male,15,0,0,0,0,0,0,0,0
25,male,14,0,0,0,0,0,0,0,0
25,male,2,0,0,0,0,0,0,0,0
25,male,9,0,0,0,0,0,0,0,0
25,male,5,0,0,0,0,0,0,0,0
25,male,7,0,0,0,0,0,0,0,0
25,female,172,0,0,0,0,0,0,0,0
25,female,32,0,0,0,0,0,0,0,0
25,male,26,0,0,0,0,0,0,0,0
25,male,23,0,0,0,0,0,0,0,0
25,male,4,0,0,0,0,0,0,0,0
25,male,16,0,0,0,0,0,0,0,0
25,male,722,0,0,0,0,0,0,0,0
25,male,687,0,0,0,0,0,0,0,0
25,male,583,0,0,0,0,0,0,0,0
25,male,491,0,0,0,0,0,0,0,0
25,male,247,0,0,0,0,0,0,0,0
25,male,40,0,0,0,0,0,0,0,0
25,male,283,0,0,0,0,0,0,0,0
25,male,256,0,0,0,0,0,0,0,0
25,male,199,0,0,0,0,0,0,0,0
25,male,164,0,0,0,0,0,0,0,0
25,female,77,0,0,0,0,0,0,0,0
25,male,21,0,0,0,0,0,0,0,0
25,male,18,0,0,0,0,0,0,0,0
25,male,20,0,0,0,0,0,0,0,0
25,female,3,0,0,0,0,0,0,0,0
25,male,489,0,0,0,0,0,0,0,0
25,female,212,0,0,0,0,0,0,0,0
25,female,115,0,0,0,0,0,0,0,0
25,male,58,0,0,0,0,0,0,0,0
25,female,7,0,0,0,0,0,0,0,0
25,female,9,0,0,0,0,0,0,0,0
25,male,1154,0,0,0,0,0,0,0,0
25,female,257,0,0,0,0,0,0,0,0
25,female,107,0,0,0,0,0,0,0,0
25,male,383,0,0,0,0,0,0,0,0
25,male,327,0,0,0,0,0,0,0,0
25,male,264,0,0,0,0,0,0,0,0
25,male,123,0,0,0,0,0,0,0,0
25,male,51,0,0,0,0,0,0,0,0
25,female,548,0,0,0,0,0,0,0,0
25,male,216,0,0,0,0,0,0,0,0
25,female,163,0,0,0,1,0,1,0,0
25,male,172,0,0,0,0,0,0,0,0
25,male,2,0,0,0,0,0,0,0,0
25,male,329,0,0,0,0,0,0,0,0
25,male,236,0,0,0,0,0,0,0,0
25,male,228,0,0,0,0,0,0,0,0
25,male,21,0,0,0,0,0,0,0,0
25,male,27,0,0,0,0,0,0,0,0
25,female,17,0,0,0,0,0,0,0,0
25,female,10,0,0,0,0,0,0,0,0
25,male,571,0,0,0,0,0,0,0,0
25,male,381,0,0,0,0,0,0,0,0
25,male,291,0,0,0,0,0,0,0,0
25,female,223,0,0,0,0,0,0,0,0
25,male,214,0,0,0,0,0,0,0,0
27,male,276,0,0,0,0,0,0,0,0
27,male,75,0,0,0,0,0,0,0,0
27,male,38,0,0,0,0,0,0,0,0
27,male,178,0,0,0,0,0,0,0,0
27,male,134,0,0,0,0,0,0,0,0
27,female,79,0,0,0,0,0,0,0,0
27,male,35,0,0,0,2,0,2,0,0
27,female,18,0,0,0,0,0,0,0,0
27,male,24,0,0,0,0,0,0,0,0
26,male,63,0,0,0,0,0,0,0,0
26,male,23,0,0,0,0,0,0,0,0
26,male,7,0,0,0,0,0,0,0,0
26,female,578,0,0,0,0,0,0,0,0
26,female,574,0,0,0,0,0,0,0,0
26,male,527,0,0,0,0,0,0,0,0
26,female,516,0,0,0,0,0,0,0,0
26,male,507,0,0,0,0,0,0,0,0
26,female,494,0,0,0,0,0,0,0,0
26,female,467,0,0,0,0,0,0,0,0
26,female,412,0,0,0,0,0,0,0,0
26,male,365,0,0,0,0,0,0,0,0
26,male,324,0,0,0,0,0,0,0,0
26,female,314,0,0,0,0,0,0,0,0
26,female,67,0,0,0,0,0,0,0,0
26,male,53,0,0,0,0,0,0,0,0
26,male,11,0,0,0,0,0,0,0,0
26,male,575,0,0,0,0,0,0,0,0
26,female,457,0,0,0,0,0,0,0,0
26,male,216,0,0,0,0,0,0,0,0
26,female,16,0,0,0,0,0,0,0,0
26,male,1083,0,0,0,0,0,0,0,0
26,female,317,0,0,0,0,0,0,0,0
26,male,186,0,0,0,0,0,0,0,0
26,male,103,0,0,0,0,0,0,0,0
26,male,16,0,0,0,0,0,0,0,0
26,male,7,0,0,0,0,0,0,0,0
26,male,11,0,0,0,0,0,0,0,0
26,female,464,0,0,0,0,0,0,0,0
26,female,19,0,0,0,0,0,0,0,0
26,male,71,0,0,0,0,0,0,0,0
26,male,29,0,0,0,0,0,0,0,0
26,male,10,0,0,0,0,0,0,0,0
26,male,638,0,0,0,0,0,0,0,0
26,male,398,0,0,0,0,0,0,0,0
26,male,289,0,0,0,0,0,0,0,0
26,male,89,0,0,0,0,0,0,0,0
26,male,50,0,0,0,0,0,0,0,0
26,male,58,0,0,0,0,0,0,0,0
26,male,621,0,0,0,0,0,0,0,0
26,male,627,0,0,0,0,0,0,0,0
26,female,9,0,0,0,0,0,0,0,0
26,male,569,0,0,0,0,0,0,0,0
26,male,492,0,0,0,0,0,0,0,0
26,female,347,0,0,0,0,0,0,0,0
26,male,255,0,0,0,0,0,0,0,0
26,male,76,0,0,0,0,0,0,0,0
26,male,8,0,0,0,0,0,0,0,0
26,male,845,0,0,0,0,0,0,0,0
26,male,131,0,0,0,0,0,0,0,0
26,male,44,0,0,0,0,0,0,0,0
26,male,579,0,0,0,0,0,0,0,0
26,female,97,0,0,0,10,0,3,0,7
26,male,85,0,0,0,0,0,0,0,0
26,male,15,0,0,0,0,0,0,0,0
26,male,227,0,0,0,0,0,0,0,0
28,male,200,0,0,0,0,0,0,0,0
28,male,10,0,0,0,0,0,0,0,0
28,male,1249,0,0,0,0,0,0,0,0
28,female,275,0,0,0,0,0,0,0,0
28,male,223,0,0,0,0,0,0,0,0
28,male,201,0,0,0,0,0,0,0,0
28,male,50,0,0,0,0,0,0,0,0
28,male,24,0,0,0,0,0,0,0,0
28,male,31,0,0,0,0,0,0,0,0
28,male,7,0,0,0,0,0,0,0,0
28,female,1,0,0,0,0,0,0,0,0
28,female,1,0,0,0,0,0,0,0,0
27,male,512,0,0,0,0,0,0,0,0
27,female,415,0,0,0,0,0,0,0,0
27,male,205,0,0,0,0,0,0,0,0
27,male,22,0,0,0,2,0,2,0,0
27,male,580,0,0,0,0,0,0,0,0
27,male,183,0,0,0,0,0,0,0,0
27,male,91,0,0,0,0,0,0,0,0
27,male,310,0,0,0,0,0,0,0,0
27,male,11,0,0,0,0,0,0,0,0
27,male,14,0,0,0,0,0,0,0,0
27,male,276,0,0,0,0,0,0,0,0
27,male,246,0,0,0,0,0,0,0,0
27,male,21,0,0,0,0,0,0,0,0
27,male,3,0,0,0,0,0,0,0,0
27,male,5,0,0,0,0,0,0,0,0
27,male,8,0,0,0,0,0,0,0,0
27,male,334,0,0,0,0,0,0,0,0
27,male,5,0,0,0,0,0,0,0,0
27,male,1024,0,0,0,0,0,0,0,0
27,female,464,0,0,0,0,0,0,0,0
27,male,375,0,0,0,0,0,0,0,0
27,female,291,0,0,0,0,0,0,0,0
27,male,272,0,0,0,0,0,0,0,0
27,female,233,0,0,0,0,0,0,0,0
27,female,67,0,0,0,0,0,0,0,0
27,male,16,0,0,0,0,0,0,0,0
27,female,477,0,0,0,0,0,0,0,0
27,male,302,0,0,0,0,0,0,0,0
27,female,202,0,0,0,0,0,0,0,0
27,female,809,0,0,0,0,0,0,0,0
27,male,534,0,0,0,0,0,0,0,0
27,male,447,0,0,0,0,0,0,0,0
27,male,254,0,0,0,0,0,0,0,0
27,female,20,0,0,0,0,0,0,0,0
27,male,188,0,0,0,0,0,0,0,0
27,male,527,0,0,0,0,0,0,0,0
27,male,222,0,0,0,0,0,0,0,0
27,male,152,0,0,0,0,0,0,0,0
27,male,30,0,0,0,0,0,0,0,0
27,female,376,0,0,0,0,0,0,0,0
27,male,376,0,0,0,0,0,0,0,0
27,male,282,0,0,0,0,0,0,0,0
27,male,41,0,0,0,0,0,0,0,0
27,female,1213,0,0,0,0,0,0,0,0
29,male,409,0,0,0,0,0,0,0,0
29,male,401,0,0,0,0,0,0,0,0
29,male,496,0,0,0,1,0,1,0,0
29,male,632,0,0,0,0,0,0,0,0
29,female,479,0,0,0,0,0,0,0,0
29,male,397,0,0,0,0,0,0,0,0
29,female,319,0,0,0,0,0,0,0,0
29,female,301,0,0,0,0,0,0,0,0
28,female,222,0,0,0,0,0,0,0,0
28,male,457,0,0,0,0,0,0,0,0
28,male,406,0,0,0,0,0,0,0,0
28,male,279,0,0,0,0,0,0,0,0
28,male,86,0,0,0,0,0,0,0,0
28,female,1039,0,0,0,0,0,0,0,0
28,male,740,0,0,0,0,0,0,0,0
28,male,249,0,0,0,0,0,0,0,0
28,male,70,0,0,0,0,0,0,0,0
28,male,24,0,0,0,0,0,0,0,0
28,male,12,0,0,0,0,0,0,0,0
28,male,1286,0,0,0,0,0,0,0,0
28,female,892,0,0,0,0,0,0,0,0
28,male,811,0,0,0,0,0,0,0,0
28,female,437,0,0,0,0,0,0,0,0
28,female,394,0,0,0,0,0,0,0,0
28,female,3,0,0,0,0,0,0,0,0
28,male,652,0,0,0,0,0,0,0,0
28,male,514,0,0,0,0,0,0,0,0
28,male,389,0,0,0,0,0,0,0,0
28,male,66,0,0,0,0,0,0,0,0
28,male,27,0,0,0,0,0,0,0,0
28,male,217,0,0,0,0,0,0,0,0
28,male,127,0,0,0,0,0,0,0,0
28,male,305,0,0,0,0,0,0,0,0
28,female,567,0,0,0,0,0,0,0,0
28,female,323,0,0,0,0,0,0,0,0
28,male,255,0,0,0,0,0,0,0,0
28,male,573,0,0,0,0,0,0,0,0
28,male,1245,0,0,0,0,0,0,0,0
28,male,802,0,0,0,0,0,0,0,0
28,male,293,0,0,0,0,0,0,0,0
28,male,224,0,0,0,0,0,0,0,0
28,male,182,0,0,0,0,0,0,0,0
28,male,121,0,0,0,0,0,0,0,0
28,female,494,0,0,0,0,0,0,0,0
28,male,392,0,0,0,0,0,0,0,0
28,male,447,0,0,0,0,0,0,0,0
28,male,328,0,0,0,0,0,0,0,0
28,male,321,0,0,0,0,0,0,0,0
28,male,131,0,0,0,0,0,0,0,0
28,female,54,0,0,0,0,0,0,0,0
28,female,5,0,0,0,0,0,0,0,0
28,female,677,0,0,0,0,0,0,0,0
28,female,304,0,0,0,0,0,0,0,0
28,male,460,0,0,0,0,0,0,0,0
28,female,75,0,0,0,0,0,0,0,0
28,male,29,0,0,0,0,0,0,0,0
28,male,549,0,0,0,2,0,2,0,0
28,male,543,0,0,0,0,0,0,0,0
28,male,249,0,0,0,0,0,0,0,0
28,male,240,0,0,0,0,0,0,0,0
28,male,120,0,0,0,0,0,0,0,0
28,male,28,0,0,0,0,0,0,0,0
28,male,8,0,0,0,0,0,0,0,0
30,male,852,0,0,0,0,0,0,0,0
30,male,394,0,0,0,0,0,0,0,0
30,male,220,0,0,0,0,0,0,0,0
30,female,182,0,0,0,0,0,0,0,0
30,male,18,0,0,0,0,0,0,0,0
30,male,785,0,0,0,0,0,0,0,0
30,male,193,0,0,0,0,0,0,0,0
30,female,4,0,0,0,0,0,0,0,0
29,female,410,0,0,0,0,0,0,0,0
29,male,391,0,0,0,0,0,0,0,0
29,male,882,0,0,0,0,0,0,0,0
29,female,284,0,0,0,6,0,1,0,5
29,female,71,0,0,0,0,0,0,0,0
29,male,78,0,0,0,0,0,0,0,0
29,male,1901,0,0,0,0,0,0,0,0
29,male,462,0,0,0,0,0,0,0,0
29,female,389,0,0,0,0,0,0,0,0
29,male,301,0,0,0,0,0,0,0,0
29,male,285,0,0,0,0,0,0,0,0
29,male,185,0,0,0,0,0,0,0,0
29,male,19,0,0,0,0,0,0,0,0
29,male,460,0,0,0,0,0,0,0,0
29,male,357,0,0,0,0,0,0,0,0
29,male,142,0,0,0,0,0,0,0,0
29,female,46,0,0,0,0,0,0,0,0
29,male,507,0,0,0,0,0,0,0,0
29,male,467,0,0,0,0,0,0,0,0
29,male,11,0,0,0,0,0,0,0,0
29,female,15,0,0,0,0,0,0,0,0
29,female,683,0,0,0,0,0,0,0,0
29,male,191,0,0,0,0,0,0,0,0
29,female,137,0,0,0,0,0,0,0,0
29,male,2,0,0,0,0,0,0,0,0
29,male,324,0,0,0,0,0,0,0,0
29,female,242,0,0,0,0,0,0,0,0
29,male,225,0,0,0,0,0,0,0,0
29,female,6,0,0,0,0,0,0,0,0
29,male,39,0,0,0,0,0,0,0,0
29,male,646,0,0,0,0,0,0,0,0
29,male,154,0,0,0,0,0,0,0,0
29,male,54,0,0,0,0,0,0,0,0
31,female,353,0,0,0,0,0,0,0,0
31,male,128,0,0,0,0,0,0,0,0
31,male,94,0,0,0,0,0,0,0,0
31,male,0,0,0,0,0,0,0,0,0
31,male,280,0,0,0,0,0,0,0,0
31,female,380,0,0,0,0,0,0,0,0
30,male,585,0,0,0,0,0,0,0,0
30,male,562,0,0,0,0,0,0,0,0
30,male,444,0,0,0,0,0,0,0,0
30,male,206,0,0,0,0,0,0,0,0
30,male,117,0,0,0,0,0,0,0,0
30,male,13,0,0,0,0,0,0,0,0
30,female,903,0,0,0,0,0,0,0,0
30,male,426,0,0,0,0,0,0,0,0
30,female,327,0,0,0,0,0,0,0,0
30,male,1,0,0,0,0,0,0,0,0
30,female,72,0,0,0,0,0,0,0,0
30,male,95,0,0,0,0,0,0,0,0
30,male,680,0,0,0,0,0,0,0,0
30,male,599,0,0,0,0,0,0,0,0
30,male,364,0,0,0,0,0,0,0,0
30,male,6,0,0,0,0,0,0,0,0
30,male,289,0,0,0,0,0,0,0,0
30,male,276,0,0,0,0,0,0,0,0
30,male,54,0,0,0,0,0,0,0,0
30,male,136,0,0,0,0,0,0,0,0
30,male,116,0,0,0,0,0,0,0,0
30,male,1016,0,0,0,0,0,0,0,0
30,male,1,0,0,0,0,0,0,0,0
30,female,578,0,0,0,0,0,0,0,0
30,female,360,0,0,0,0,0,0,0,0
30,male,288,0,0,0,3,0,0,0,3
30,male,214,0,0,0,0,0,0,0,0
30,female,415,0,0,0,0,0,0,0,0
30,male,39,0,0,0,0,0,0,0,0
30,male,0,0,0,0,0,0,0,0,0
30,male,280,0,0,0,0,0,0,0,0
30,male,177,0,0,0,0,0,0,0,0
30,male,219,0,0,0,0,0,0,0,0
30,male,44,0,0,0,0,0,0,0,0
30,male,56,0,0,0,0,0,0,0,0
30,male,33,0,0,0,0,0,0,0,0
30,female,274,0,0,0,1,0,0,0,1
30,male,408,0,0,0,0,0,0,0,0
30,male,382,0,0,0,0,0,0,0,0
32,male,458,0,0,0,0,0,0,0,0
32,male,17,0,0,0,0,0,0,0,0
32,male,691,0,0,0,0,0,0,0,0
32,male,419,0,0,0,0,0,0,0,0
32,male,228,0,0,0,0,0,0,0,0
32,female,9,0,0,0,0,0,0,0,0
31,female,688,0,0,0,0,0,0,0,0
31,male,267,0,0,0,0,0,0,0,0
31,male,48,0,0,0,0,0,0,0,0
31,male,60,0,0,0,0,0,0,0,0
31,female,934,0,0,0,0,0,0,0,0
31,male,375,0,0,0,0,0,0,0,0
31,female,223,0,0,0,0,0,0,0,0
31,male,1354,0,0,0,0,0,0,0,0
31,male,1067,0,0,0,0,0,0,0,0
31,male,283,0,0,0,0,0,0,0,0
31,male,126,0,0,0,0,0,0,0,0
31,male,32,0,0,0,0,0,0,0,0
31,male,23,0,0,0,0,0,0,0,0
31,male,549,0,0,0,0,0,0,0,0
31,male,347,0,0,0,0,0,0,0,0
31,male,22,0,0,0,0,0,0,0,0
31,male,6,0,0,0,0,0,0,0,0
31,male,206,0,0,0,0,0,0,0,0
31,male,93,0,0,0,0,0,0,0,0
31,male,428,0,0,0,0,0,0,0,0
31,male,102,0,0,0,0,0,0,0,0
31,male,17,0,0,0,0,0,0,0,0
31,female,386,0,0,0,0,0,0,0,0
31,male,366,0,0,0,0,0,0,0,0
31,male,34,0,0,0,0,0,0,0,0
31,male,11,0,0,0,0,0,0,0,0
31,female,351,0,0,0,0,0,0,0,0
31,male,7,0,0,0,0,0,0,0,0
31,male,181,0,0,0,0,0,0,0,0
33,female,991,0,0,0,0,0,0,0,0
33,female,615,0,0,0,0,0,0,0,0
33,male,327,0,0,0,0,0,0,0,0
33,male,311,0,0,0,0,0,0,0,0
33,female,238,0,0,0,0,0,0,0,0
33,male,140,0,0,0,0,0,0,0,0
33,female,529,0,0,0,0,0,0,0,0
33,male,416,0,0,0,0,0,0,0,0
33,male,264,0,0,0,0,0,0,0,0
33,male,53,0,0,0,0,0,0,0,0
33,male,6,0,0,0,2,0,0,0,2
33,male,220,0,0,0,0,0,0,0,0
33,female,5,0,0,0,0,0,0,0,0
32,female,18,0,0,0,0,0,0,0,0
32,male,518,0,0,0,0,0,0,0,0
32,female,327,0,0,0,0,0,0,0,0
32,male,258,0,0,0,0,0,0,0,0
32,male,147,0,0,0,0,0,0,0,0
32,female,112,0,0,0,0,0,0,0,0
32,male,53,0,0,0,0,0,0,0,0
32,male,12,0,0,0,0,0,0,0,0
32,male,4,0,0,0,0,0,0,0,0
32,male,229,0,0,0,0,0,0,0,0
32,male,3,0,0,0,0,0,0,0,0
32,female,400,0,0,0,0,0,0,0,0
32,male,348,0,0,0,0,0,0,0,0
32,male,307,0,0,0,2,0,0,0,2
32,male,5,0,0,0,0,0,0,0,0
32,male,450,0,0,0,0,0,0,0,0
32,male,417,0,0,0,0,0,0,0,0
32,male,90,0,0,0,0,0,0,0,0
32,male,11,0,0,0,0,0,0,0,0
32,male,531,0,0,0,0,0,0,0,0
32,male,287,0,0,0,0,0,0,0,0
32,male,159,0,0,0,0,0,0,0,0
32,male,7,0,0,0,0,0,0,0,0
32,male,393,0,0,0,0,0,0,0,0
32,male,378,0,0,0,0,0,0,0,0
32,male,243,0,0,0,0,0,0,0,0
32,male,643,0,0,0,0,0,0,0,0
32,female,364,0,0,0,0,0,0,0,0
32,male,360,0,0,0,0,0,0,0,0
32,male,341,0,0,0,0,0,0,0,0
32,female,27,0,0,0,0,0,0,0,0
32,male,25,0,0,0,0,0,0,0,0
32,male,321,0,0,0,0,0,0,0,0
32,female,152,0,0,0,0,0,0,0,0
32,male,735,0,0,0,0,0,0,0,0
32,female,464,0,0,0,0,0,0,0,0
32,female,134,0,0,0,0,0,0,0,0
32,male,858,0,0,0,0,0,0,0,0
32,male,164,0,0,0,0,0,0,0,0
32,female,74,0,0,0,0,0,0,0,0
34,male,343,0,0,0,0,0,0,0,0
34,male,31,0,0,0,0,0,0,0,0
33,male,312,0,0,0,0,0,0,0,0
33,female,214,0,0,0,0,0,0,0,0
33,female,182,0,0,0,0,0,0,0,0
33,male,76,0,0,0,0,0,0,0,0
33,male,3,0,0,0,0,0,0,0,0
33,male,762,0,0,0,0,0,0,0,0
33,male,448,0,0,0,3,0,2,0,1
33,female,334,0,0,0,0,0,0,0,0
33,male,320,0,0,0,0,0,0,0,0
33,male,311,0,0,0,0,0,0,0,0
33,female,212,0,0,0,0,0,0,0,0
33,male,218,0,0,0,0,0,0,0,0
33,male,224,0,0,0,0,0,0,0,0
33,male,209,0,0,0,0,0,0,0,0
33,male,33,0,0,0,0,0,0,0,0
33,male,17,0,0,0,0,0,0,0,0
33,male,17,0,0,0,0,0,0,0,0
33,male,385,0,0,0,0,0,0,0,0
33,male,53,0,0,0,0,0,0,0,0
33,female,78,0,0,0,0,0,0,0,0
33,male,483,0,0,0,0,0,0,0,0
33,female,322,0,0,0,0,0,0,0,0
33,male,585,0,0,0,0,0,0,0,0
33,male,449,0,0,0,0,0,0,0,0
33,female,336,0,0,0,2,0,0,0,2
33,female,349,0,0,0,0,0,0,0,0
33,male,302,0,0,0,0,0,0,0,0
33,female,367,0,0,0,0,0,0,0,0
33,female,842,0,0,0,0,0,0,0,0
33,male,494,0,0,0,0,0,0,0,0
33,male,297,0,0,0,0,0,0,0,0
33,female,470,0,0,0,0,0,0,0,0
33,male,327,0,0,0,0,0,0,0,0
33,female,278,0,0,0,0,0,0,0,0
33,female,200,0,0,0,0,0,0,0,0
33,male,10,0,0,0,0,0,0,0,0
33,male,300,0,0,0,0,0,0,0,0
33,female,281,0,0,0,0,0,0,0,0
33,male,320,0,0,0,0,0,0,0,0
33,male,561,0,0,0,0,0,0,0,0
33,male,198,0,0,0,0,0,0,0,0
33,female,90,0,0,0,0,0,0,0,0
33,male,368,0,0,0,0,0,0,0,0
33,male,214,0,0,0,0,0,0,0,0
33,male,132,0,0,0,0,0,0,0,0
33,male,85,0,0,0,0,0,0,0,0
33,male,510,0,0,0,0,0,0,0,0
33,male,317,0,0,0,0,0,0,0,0
33,male,132,0,0,0,0,0,0,0,0
33,female,408,0,0,0,0,0,0,0,0
33,male,363,0,0,0,0,0,0,0,0
33,male,278,0,0,0,0,0,0,0,0
33,male,0,0,0,0,0,0,0,0,0
35,male,154,0,0,0,0,0,0,0,0
35,male,21,0,0,0,0,0,0,0,0
35,male,212,0,0,0,0,0,0,0,0
35,male,273,0,0,0,0,0,0,0,0
35,male,300,0,0,0,0,0,0,0,0
35,male,199,0,0,0,0,0,0,0,0
35,female,23,0,0,0,0,0,0,0,0
34,male,300,0,0,0,0,0,0,0,0
34,male,194,0,0,0,0,0,0,0,0
34,male,320,0,0,0,0,0,0,0,0
34,male,39,0,0,0,0,0,0,0,0
34,female,15,0,0,0,0,0,0,0,0
34,male,37,0,0,0,0,0,0,0,0
34,male,52,0,0,0,0,0,0,0,0
34,female,20,0,0,0,0,0,0,0,0
34,male,516,0,0,0,0,0,0,0,0
34,male,422,0,0,0,0,0,0,0,0
34,female,19,0,0,0,0,0,0,0,0
34,male,11,0,0,0,0,0,0,0,0
34,male,90,0,0,0,0,0,0,0,0
34,male,36,0,0,0,0,0,0,0,0
34,male,270,0,0,0,0,0,0,0,0
34,male,165,0,0,0,0,0,0,0,0
34,male,22,0,0,0,0,0,0,0,0
34,female,12,0,0,0,0,0,0,0,0
34,male,11,0,0,0,0,0,0,0,0
34,male,511,0,0,0,0,0,0,0,0
34,male,261,0,0,0,0,0,0,0,0
34,male,23,0,0,0,0,0,0,0,0
34,male,134,0,0,0,0,0,0,0,0
34,male,18,0,0,0,0,0,0,0,0
36,female,661,0,0,0,0,0,0,0,0
36,male,149,0,0,0,0,0,0,0,0
36,male,17,0,0,0,0,0,0,0,0
36,male,309,0,0,0,0,0,0,0,0
35,female,248,0,0,0,0,0,0,0,0
35,male,18,0,0,0,0,0,0,0,0
35,female,296,0,0,0,0,0,0,0,0
35,male,7,0,0,0,0,0,0,0,0
35,male,617,0,0,0,0,0,0,0,0
35,male,467,0,0,0,3,0,3,0,0
35,male,468,0,0,0,0,0,0,0,0
35,female,271,0,0,0,0,0,0,0,0
35,male,5,0,0,0,0,0,0,0,0
35,male,15,0,0,0,0,0,0,0,0
35,male,907,0,0,0,0,0,0,0,0
35,female,185,0,0,0,0,0,0,0,0
35,male,220,0,0,0,0,0,0,0,0
35,female,0,0,0,0,0,0,0,0,0
35,male,764,0,0,0,0,0,0,0,0
35,male,139,0,0,0,0,0,0,0,0
35,male,41,0,0,0,0,0,0,0,0
35,male,2,0,0,0,0,0,0,0,0
35,male,22,0,0,0,0,0,0,0,0
35,male,302,0,0,0,0,0,0,0,0
35,male,457,0,0,0,0,0,0,0,0
35,female,130,0,0,0,0,0,0,0,0
35,female,0,0,0,0,0,0,0,0,0
35,male,533,0,0,0,0,0,0,0,0
35,male,289,0,0,0,0,0,0,0,0
35,male,12,0,0,0,0,0,0,0,0
35,male,553,0,0,0,0,0,0,0,0
35,male,20,0,0,0,0,0,0,0,0
37,male,111,0,0,0,0,0,0,0,0
37,male,10,0,0,0,0,0,0,0,0
36,female,282,0,0,0,0,0,0,0,0
36,male,8,0,0,0,0,0,0,0,0
36,male,833,0,0,0,0,0,0,0,0
36,female,49,0,0,0,0,0,0,0,0
36,male,454,0,0,0,0,0,0,0,0
36,male,914,0,0,0,0,0,0,0,0
36,male,624,0,0,0,0,0,0,0,0
36,male,503,0,0,0,0,0,0,0,0
36,female,253,0,0,0,0,0,0,0,0
36,female,59,0,0,0,0,0,0,0,0
36,female,293,0,0,0,0,0,0,0,0
36,male,107,0,0,0,0,0,0,0,0
36,female,722,0,0,0,0,0,0,0,0
36,male,298,0,0,0,0,0,0,0,0
36,male,129,0,0,0,0,0,0,0,0
36,male,131,0,0,0,0,0,0,0,0
36,male,335,0,0,0,0,0,0,0,0
36,male,304,0,0,0,0,0,0,0,0
36,male,1,0,0,0,0,0,0,0,0
36,male,273,0,0,0,0,0,0,0,0
36,female,17,0,0,0,0,0,0,0,0
36,male,40,0,0,0,0,0,0,0,0
36,male,777,0,0,0,0,0,0,0,0
36,male,400,0,0,0,0,0,0,0,0
36,female,13,0,0,0,0,0,0,0,0
36,male,2,0,0,0,0,0,0,0,0
38,male,243,0,0,0,0,0,0,0,0
38,male,9,0,0,0,0,0,0,0,0
38,male,515,0,0,0,0,0,0,0,0
37,male,819,0,0,0,0,0,0,0,0
37,male,557,0,0,0,0,0,0,0,0
37,male,327,0,0,0,0,0,0,0,0
37,male,65,0,0,0,0,0,0,0,0
37,male,280,0,0,0,0,0,0,0,0
37,male,288,0,0,0,0,0,0,0,0
37,male,144,0,0,0,0,0,0,0,0
37,male,327,0,0,0,0,0,0,0,0
37,male,271,0,0,0,0,0,0,0,0
37,female,120,0,0,0,0,0,0,0,0
37,male,30,0,0,0,0,0,0,0,0
37,male,302,0,0,0,0,0,0,0,0
37,female,243,0,0,0,0,0,0,0,0
37,male,63,0,0,0,0,0,0,0,0
37,female,431,0,0,0,0,0,0,0,0
37,female,363,0,0,0,0,0,0,0,0
37,male,93,0,0,0,0,0,0,0,0
37,male,22,0,0,0,0,0,0,0,0
37,male,11,0,0,0,0,0,0,0,0
37,male,600,0,0,0,0,0,0,0,0
37,female,306,0,0,0,0,0,0,0,0
37,female,86,0,0,0,0,0,0,0,0
37,male,280,0,0,0,0,0,0,0,0
37,male,37,0,0,0,0,0,0,0,0
37,male,7,0,0,0,0,0,0,0,0
39,female,496,0,0,0,0,0,0,0,0
38,male,478,0,0,0,0,0,0,0,0
38,male,1030,0,0,0,0,0,0,0,0
38,male,795,0,0,0,0,0,0,0,0
38,female,371,0,0,0,0,0,0,0,0
38,male,176,0,0,0,0,0,0,0,0
38,male,49,0,0,0,0,0,0,0,0
38,female,11,0,0,0,0,0,0,0,0
38,male,269,0,0,0,0,0,0,0,0
