,index,userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
343,34721,1064620,108,19,1905,6,male,94.0,48,14,1,8,0,4,1,4
344,82142,1353881,20,28,1993,12,male,267.0,291,272,0,4,0,4,0,0
345,70958,1176980,54,5,1959,6,female,702.0,176,84,191,190,191,95,0,95
346,95808,1204594,21,13,1992,6,female,846.0,883,297,835,1563,248,639,587,924
347,75367,1974181,41,27,1972,4,male,575.0,218,91,4,9,4,4,0,5
348,92266,1258336,18,22,1995,5,male,441.0,579,494,13,34,4,14,9,20
349,91399,1366968,16,13,1997,3,female,410.0,537,398,33,4,21,3,12,1
350,82651,1862682,20,23,1993,8,male,370.0,302,281,55,5,55,5,0,0
351,33504,1135009,22,18,1991,6,male,821.0,46,33,0,0,0,0,0,0
352,47802,2025884,22,4,1991,10,male,52.0,78,40,6,5,6,5,0,0
353,87996,1048543,23,16,1990,11,male,1658.0,382,193,730,647,388,471,342,176
354,92301,1118915,102,20,1911,10,female,1785.0,596,231,17,53,17,39,0,14
355,29897,1904625,53,29,1960,7,female,554.0,39,28,26,18,23,18,3,0
356,51326,2110153,20,1,1993,10,male,100.0,89,74,0,0,0,0,0,0
357,92100,1797791,44,14,1969,5,male,427.0,621,453,0,0,0,0,0,0
358,86966,1149147,63,5,1950,12,female,360.0,367,316,515,516,11,160,504,356
359,84920,1814417,50,18,1963,2,female,1794.0,325,228,411,382,54,27,357,355
360,94368,1060864,77,7,1936,3,female,43.0,744,359,44,8,10,6,34,2
361,13481,2037263,55,30,1958,9,male,368.0,13,9,84,60,30,46,54,14
362,33265,1345433,44,12,1969,10,male,620.0,44,32,77,1,77,0,0,1
363,68642,1977266,26,13,1987,11,male,198.0,168,2,16,8,16,3,0,5
364,85891,1513805,20,25,1993,2,female,256.0,348,233,265,60,200,50,65,10
365,58086,1482189,65,19,1948,10,female,1877.0,108,43,295,346,243,250,52,96
366,2324,1227162,23,6,1990,6,female,57.0,1,0,0,0,0,0,0,0
367,34753,1672579,22,22,1991,7,female,393.0,48,23,1,2,1,1,0,1
368,8725,1958178,18,11,1995,4,female,159.0,8,6,0,0,0,0,0,0
369,14011,1256759,25,1,1988,1,male,264.0,15,11,5,5,5,5,0,0
370,45341,1469206,28,11,1985,1,male,262.0,73,48,1,0,1,0,0,0
371,82537,1903617,27,15,1986,11,female,295.0,292,175,29,26,21,20,8,6
372,38062,1426978,39,6,1974,8,male,1764.0,55,12,39,14,39,10,0,4
373,78667,1049280,16,14,1997,9,female,516.0,244,88,46,1,3,0,43,1
374,86895,1447584,29,1,1984,2,male,352.0,372,274,323,67,323,66,0,1
375,96955,1002882,23,13,1990,3,male,262.0,1049,874,3532,868,3144,625,388,243
376,72723,1148121,103,3,1910,11,male,751.0,194,136,49,25,49,25,0,0
377,21079,1401082,16,7,1997,11,male,155.0,25,19,74,22,67,11,7,11
378,49921,1622170,47,1,1966,8,male,331.0,83,60,30,1,0,1,30,0
379,47078,1607557,24,27,1989,6,male,536.0,75,64,36,5,33,4,3,1
380,6028,2129172,37,4,1976,1,female,351.0,4,2,0,0,0,0,0,0
381,43586,1512902,25,17,1988,7,male,669.0,68,44,1,0,1,0,0,0
382,93002,2034467,108,8,1905,7,,1651.0,634,454,1362,1886,757,722,605,1164
383,55504,2075207,19,28,1994,2,female,283.0,102,78,2,0,2,0,0,0
384,32550,1114391,35,3,1978,12,male,1180.0,45,22,0,10,0,2,0,8
385,53060,1140058,68,29,1945,12,female,733.0,91,61,224,62,224,39,0,23
386,5565,1535777,42,13,1971,10,male,197.0,3,2,4,3,0,0,4,3
387,94349,1447565,108,30,1905,7,female,1022.0,818,264,38,40,7,11,31,29
388,64077,1185063,59,28,1954,5,female,2305.0,135,65,253,421,190,185,63,236
389,1540,1198595,52,18,1961,10,male,335.0,0,0,0,0,0,0,0,0
390,24738,1327354,60,22,1953,11,male,96.0,31,19,1,3,1,3,0,0
391,20478,1700775,18,19,1995,10,male,594.0,24,21,281,42,277,39,4,3
392,46599,1148531,30,2,1983,1,male,190.0,74,65,1,2,1,1,0,1
393,93653,2110374,17,13,1996,6,female,560.0,665,391,202,299,200,183,2,116
394,76598,1953478,26,13,1987,6,male,491.0,224,207,23,78,23,74,0,4
395,50338,2027406,20,4,1993,9,male,345.0,87,79,0,0,0,0,0,0
396,35644,1475563,59,24,1954,5,female,284.0,50,37,0,1,0,0,0,1
397,43313,1211012,67,16,1946,7,female,1883.0,65,17,283,75,0,7,283,68
398,12533,1509308,43,20,1970,9,male,233.0,14,3,0,1,0,0,0,1
399,55403,1817636,66,12,1947,3,female,1583.0,102,80,0,0,0,0,0,0
400,9680,1123399,28,1,1985,1,male,1162.0,10,6,0,1,0,1,0,0
401,78664,1427545,108,1,1905,1,male,1822.0,243,117,45,133,0,68,45,65
402,32250,1402368,44,20,1969,5,female,498.0,42,13,112,5,83,0,29,5
403,74591,1355906,50,17,1963,3,female,707.0,205,75,26,81,1,33,25,48
404,11052,1768247,53,5,1960,1,male,114.0,11,8,0,0,0,0,0,0
405,92980,1565308,64,1,1949,1,female,1569.0,579,324,1214,1427,226,558,988,869
406,57254,1092706,32,5,1981,7,male,218.0,110,101,0,0,0,0,0,0
407,91929,1399804,51,5,1962,6,female,1366.0,538,311,849,1273,784,851,65,422
408,18404,1126200,19,20,1994,12,male,213.0,23,16,0,0,0,0,0,0
409,73794,1923333,17,3,1996,2,male,315.0,199,53,106,58,106,55,0,3
410,84306,2011578,108,30,1905,12,female,722.0,331,165,3,3,3,1,0,2
411,37813,2152401,26,30,1987,3,male,252.0,55,34,7,2,7,2,0,0
412,84219,1844423,108,1,1905,1,male,2394.0,324,64,0,1,0,1,0,0
413,59196,1262203,15,19,1998,1,male,262.0,117,49,0,0,0,0,0,0
414,90422,1928530,100,13,1913,4,male,2178.0,503,219,30,16,11,8,19,8
415,10498,2073815,26,30,1987,7,male,144.0,9,8,8,3,8,3,0,0
416,50083,2117102,56,5,1957,1,male,339.0,83,62,88,36,40,30,48,6
417,22992,1328385,25,1,1988,1,male,34.0,28,23,33,16,33,12,0,4
418,79454,1278908,18,8,1995,8,male,225.0,259,132,14,15,14,12,0,3
419,86228,1986556,16,23,1997,12,female,160.0,371,220,1,54,1,46,0,8
420,93916,1146791,16,2,1997,2,female,82.0,685,563,870,155,870,117,0,38
421,23336,1348111,34,11,1979,2,female,223.0,29,5,0,1,0,0,0,1
422,81623,1124357,23,22,1990,6,female,623.0,288,165,58,126,35,94,23,32
423,30247,1538279,35,13,1978,11,male,885.0,41,19,0,2,0,2,0,0
424,77568,1929116,13,20,2000,3,female,413.0,235,182,23,15,23,4,0,11
425,35084,1575898,14,15,1999,11,male,386.0,48,24,21,2,5,2,16,0
426,5901,1039052,24,2,1989,3,female,474.0,4,2,0,0,0,0,0,0
427,22617,1560358,59,28,1954,5,male,437.0,28,26,0,0,0,0,0,0
428,69445,1513051,32,20,1981,11,male,1385.0,175,118,3,2,3,2,0,0
429,69358,1644045,26,22,1987,12,female,280.0,173,17,1,0,1,0,0,0
430,35834,1158227,61,13,1952,5,male,1860.0,50,31,4,2,1,2,3,0
431,51671,1596221,25,20,1988,3,male,364.0,90,57,7,17,7,15,0,2
432,54636,2020785,26,9,1987,9,female,482.0,99,46,4,1,4,0,0,1
433,22787,2129966,18,4,1995,8,female,151.0,28,20,4,6,4,5,0,1
434,98328,1838288,20,14,1993,11,female,165.0,1964,99,146,1706,146,1547,0,159
435,15519,1756162,48,23,1965,10,female,258.0,16,7,145,60,145,47,0,13
436,15394,1094638,30,7,1983,12,male,420.0,17,10,48,12,48,7,0,5
437,67093,1997285,15,17,1998,2,male,569.0,151,121,226,0,218,0,8,0
438,31759,1481940,108,1,1905,1,male,2088.0,42,27,4,15,0,7,4,8
439,11598,2035827,23,25,1990,6,female,26.0,12,10,0,0,0,0,0,0
440,40099,1200100,76,10,1937,11,female,569.0,59,34,488,77,488,72,0,5
441,58200,1746806,16,1,1997,2,male,170.0,115,83,0,1,0,0,0,1
442,43728,1898343,29,12,1984,3,male,552.0,67,22,5,2,5,1,0,1
443,7378,1634798,19,1,1994,1,female,119.0,7,0,0,0,0,0,0,0
444,28854,1866925,19,4,1994,9,male,129.0,37,33,4,5,4,4,0,1
445,75397,1885856,23,12,1990,8,male,453.0,220,204,6,2,6,1,0,1
446,16737,1137075,28,26,1985,6,male,854.0,19,18,1,0,0,0,1,0
447,74361,1647704,22,16,1991,6,male,602.0,208,114,4,1,4,0,0,1
448,62499,1952991,52,10,1961,9,female,734.0,134,92,4,69,0,50,4,19
449,92506,1792260,19,11,1994,7,male,588.0,582,414,81,176,81,162,0,14
450,47892,1910052,29,8,1984,1,female,493.0,78,32,15,12,15,7,0,5
451,14223,1188861,54,31,1959,8,female,98.0,15,2,145,12,145,6,0,6
452,1599,1136585,60,19,1953,12,male,141.0,0,0,0,0,0,0,0,0
453,45977,1716441,31,24,1982,10,male,302.0,72,55,56,18,56,14,0,4
454,6601,2045622,23,1,1990,1,male,137.0,5,3,0,0,0,0,0,0
455,28419,1140257,25,18,1988,4,female,426.0,38,16,0,0,0,0,0,0
456,26474,1643848,16,15,1997,3,male,374.0,34,27,0,1,0,0,0,1
457,31552,2138882,66,17,1947,3,male,426.0,42,15,1,2,0,1,1,1
458,3479,1825535,25,8,1988,7,female,485.0,1,1,5,2,0,0,5,2
459,2607,1315675,31,13,1982,12,male,248.0,1,0,0,0,0,0,0,0
460,6261,2084761,23,30,1990,1,male,217.0,4,4,2,0,0,0,2,0
461,66239,1068267,30,28,1983,3,male,567.0,147,78,3229,280,3229,244,0,36
462,21015,1480273,20,8,1993,12,male,76.0,25,11,30,7,30,2,0,5
463,91914,1057523,20,22,1993,6,female,1545.0,542,229,795,1066,742,983,53,83
464,25014,1032744,41,17,1972,8,female,279.0,31,13,37,5,11,1,26,4
465,15320,1362632,16,4,1997,8,male,297.0,16,14,27,4,0,3,27,1
466,86580,2001137,21,25,1992,5,female,522.0,367,236,49,49,49,36,0,13
467,31566,1083945,19,20,1994,8,male,481.0,42,12,1,0,1,0,0,0
468,22971,1248723,36,21,1977,11,female,50.0,28,24,28,27,2,3,26,24
469,60447,1751271,16,17,1997,4,male,183.0,123,55,1,2,1,2,0,0
470,98465,1208130,103,11,1910,3,male,2094.0,4501,583,365,743,335,329,30,414
471,49460,1245869,75,31,1938,8,female,1808.0,83,26,0,1,0,1,0,0
472,14155,1433316,35,4,1978,5,male,1346.0,15,10,36,4,7,4,29,0
473,77131,1204088,28,11,1985,11,female,601.0,225,54,2462,736,2462,636,0,100
474,35090,1140701,29,13,1984,4,male,315.0,49,25,21,19,21,16,0,3
475,56553,2156498,27,11,1986,7,male,689.0,106,73,2,1,2,1,0,0
476,82924,1584322,28,30,1985,1,male,466.0,289,229,310,928,50,460,260,468
477,94907,1866690,18,7,1995,1,female,208.0,766,340,1057,1925,459,580,598,1345
478,75964,1948895,18,4,1995,3,male,281.0,217,184,196,20,196,18,0,2
479,41416,1561360,69,23,1944,8,male,1213.0,64,25,1,1,1,1,0,0
480,76087,2113316,66,19,1947,3,female,1322.0,219,49,588,144,20,75,568,69
481,86198,1546261,45,30,1968,6,male,839.0,370,222,0,1,0,1,0,0
482,48931,1719744,39,10,1974,5,male,915.0,80,61,41,66,36,35,5,31
483,30505,1812544,24,9,1989,12,male,254.0,41,17,2,8,2,7,0,1
484,74784,1301003,18,20,1995,11,male,246.0,209,83,88,33,88,26,0,7
485,24031,1653112,19,19,1994,7,female,183.0,30,11,14,15,14,11,0,4
486,49797,1162730,58,28,1955,8,female,1712.0,84,33,13,30,13,6,0,24
487,5875,1302660,22,1,1991,6,male,214.0,4,3,0,0,0,0,0,0
488,97638,1664530,24,7,1989,4,female,526.0,1390,603,552,1242,1,661,551,581
489,42333,1302111,41,13,1972,7,female,91.0,63,11,201,75,104,66,97,9
490,70241,1228497,30,12,1983,3,male,527.0,182,118,0,0,0,0,0,0
491,61907,2087538,36,7,1977,1,male,532.0,126,71,83,130,70,57,13,73
492,29558,1166356,29,23,1984,1,male,372.0,39,26,0,22,0,7,0,15
493,19387,1066019,68,17,1945,8,female,593.0,23,15,18,36,3,26,15,10
494,73665,2000866,64,11,1949,1,female,1913.0,198,67,43,132,42,72,1,60
495,95094,1846954,20,11,1993,5,female,273.0,867,186,1,16,1,12,0,4
496,31840,2155590,31,5,1982,9,female,477.0,43,27,7,43,6,26,1,17
497,46557,1022263,27,11,1986,5,female,506.0,76,50,1,0,1,0,0,0
498,82010,2037168,25,9,1988,5,male,1166.0,287,170,597,95,592,53,5,42
499,79528,1801872,16,9,1997,7,male,386.0,254,156,25,75,25,25,0,50
500,12844,1976948,67,3,1946,2,male,1020.0,13,8,2,0,0,0,2,0
501,16138,2183728,22,14,1991,1,female,247.0,18,13,21,11,0,7,21,4
502,91494,1891356,23,17,1990,7,male,1445.0,539,330,62,266,62,232,0,34
503,25650,2047475,19,30,1994,7,male,31.0,32,14,2,0,2,0,0,0
504,33348,1906141,45,26,1968,8,male,363.0,44,22,178,291,178,237,0,54
505,70816,1196199,51,18,1962,5,female,841.0,178,37,79,86,79,46,0,40
506,51121,1336361,30,26,1983,9,female,728.0,85,44,133,91,122,41,11,50
507,63475,1377097,65,7,1948,5,female,1139.0,135,45,2,2,2,0,0,2
508,32135,1826249,35,7,1978,4,male,578.0,42,10,45,125,45,96,0,29
509,57228,1136915,25,3,1988,1,male,599.0,110,79,0,0,0,0,0,0
510,94564,1739337,80,19,1933,12,male,347.0,731,268,146,169,146,149,0,20
511,14729,1431654,44,3,1969,6,male,388.0,17,9,1,1,0,0,1,1
512,84765,1152681,20,6,1993,5,male,390.0,335,126,133,391,14,135,119,256
513,52377,2012094,49,21,1964,5,female,430.0,92,33,0,0,0,0,0,0
514,6000,1909143,33,23,1980,1,female,455.0,4,1,0,0,0,0,0,0
515,82789,1483961,18,15,1995,7,male,587.0,293,191,126,179,109,92,17,87
516,79423,1361034,20,2,1993,8,male,637.0,255,65,11,15,3,11,8,4
517,60148,1652333,30,8,1983,12,female,497.0,119,56,278,138,264,79,14,59
518,40755,1314443,46,1,1967,11,female,538.0,60,33,48,29,33,22,15,7
519,46141,1498657,41,4,1972,11,female,625.0,73,48,198,65,0,10,198,55
520,35455,2050988,13,10,2000,2,male,181.0,50,35,0,0,0,0,0,0
521,88316,1174734,14,28,1999,3,female,252.0,418,273,6,2,6,2,0,0
522,44557,1532368,59,7,1954,10,female,677.0,70,40,5,0,0,0,5,0
523,58667,1957832,21,18,1992,11,male,55.0,112,102,17,0,0,0,17,0
524,65143,1973433,16,19,1997,11,male,273.0,146,118,0,0,0,0,0,0
525,59858,1906327,27,29,1986,1,female,297.0,117,40,34,27,34,6,0,21
526,53757,1678612,25,3,1988,2,male,439.0,97,57,16,201,16,153,0,48
527,88509,1016280,20,20,1993,11,male,506.0,421,231,36,46,26,6,10,40
528,59086,1614406,49,21,1964,4,female,38.0,114,61,343,118,343,73,0,45
529,23984,1756358,25,23,1988,7,male,29.0,29,23,11,5,11,4,0,1
530,10331,1751857,21,25,1992,2,female,267.0,10,7,3,3,0,0,3,3
531,26985,1743213,24,6,1989,3,male,745.0,34,8,2,4,2,4,0,0
532,37409,1538989,36,29,1977,1,female,95.0,53,50,1161,191,1128,86,33,105
533,25485,1696245,77,11,1936,8,female,644.0,32,23,0,2,0,2,0,0
534,15576,2020515,15,16,1998,11,male,45.0,18,17,0,0,0,0,0,0
535,47059,1623730,56,15,1957,9,male,770.0,75,29,32,12,0,5,32,7
536,77424,2108058,16,7,1997,9,female,147.0,237,112,7,27,0,16,7,11
537,55892,1600036,27,19,1986,1,male,61.0,101,97,32,15,32,7,0,8
538,52873,1516931,55,4,1958,4,male,346.0,91,72,48,75,48,37,0,38
539,42144,1344002,77,19,1936,10,female,992.0,63,26,65,127,5,57,60,70
540,59834,2161296,48,27,1965,1,male,88.0,120,57,30,102,29,67,1,35
541,79949,1597109,23,26,1990,4,male,314.0,252,134,371,65,308,44,63,21
542,65800,1991915,19,25,1994,9,female,19.0,146,129,41,45,41,22,0,23
543,39560,1025375,42,9,1971,1,male,676.0,58,37,4,4,0,4,4,0
544,88461,1877400,18,14,1995,7,female,250.0,415,178,26,5,1,0,25,5
545,14800,1772167,36,10,1977,1,male,770.0,16,9,1,1,1,0,0,1
546,63235,2058123,14,15,1999,2,male,285.0,136,86,0,0,0,0,0,0
547,36777,1084993,32,3,1981,3,female,247.0,52,47,2,1,2,1,0,0
548,418,1142462,22,18,1991,3,female,644.0,0,0,0,0,0,0,0,0
549,34727,1462583,18,9,1995,9,female,490.0,48,25,1,0,1,0,0,0
550,72114,1928807,49,29,1964,6,female,1584.0,187,100,750,352,667,185,83,167
551,64075,1082765,20,13,1993,9,female,1521.0,137,76,247,336,31,75,216,261
552,27945,2186020,24,18,1989,9,female,40.0,36,30,3,2,3,2,0,0
553,77306,1352111,54,8,1959,2,female,379.0,236,174,1,4,1,4,0,0
554,63972,1482785,62,26,1951,5,female,914.0,137,86,103,139,103,75,0,64
555,51288,1041757,68,14,1945,11,female,123.0,87,17,2000,226,0,97,2000,129
556,20588,1491593,27,29,1986,5,male,731.0,25,1,0,2,0,0,0,2
557,86992,1041558,26,10,1987,7,male,448.0,362,229,593,366,497,199,96,167
558,58992,1951230,18,1,1995,9,female,332.0,112,97,150,191,128,143,22,48
559,21573,1454509,25,10,1988,8,male,223.0,27,16,1,0,0,0,1,0
560,94477,1445005,14,26,1999,11,female,255.0,779,336,94,61,9,36,85,25
561,11388,1564187,68,10,1945,9,male,8.0,11,9,16,17,0,9,16,8
562,33468,1784073,19,1,1994,1,male,259.0,47,28,0,7,0,6,0,1
563,46803,1221843,68,27,1945,11,male,663.0,74,40,6,0,6,0,0,0
564,84941,1523454,19,14,1994,8,female,95.0,336,262,458,1638,162,994,296,644
565,47520,1048477,23,24,1990,9,female,481.0,77,51,0,0,0,0,0,0
566,1699,1579594,19,18,1994,10,male,212.0,0,0,1,0,0,0,1,0
567,10004,1568535,61,18,1952,9,male,487.0,10,5,0,0,0,0,0,0
568,47219,1075530,25,27,1988,1,female,285.0,74,59,79,61,79,24,0,37
569,80788,1315138,19,8,1994,1,female,644.0,271,129,99,17,99,17,0,0
570,78267,1732928,15,28,1998,3,male,426.0,247,174,1,8,0,3,1,5
571,29430,1097823,29,16,1984,6,male,191.0,37,32,331,65,331,28,0,37
572,24949,1237697,50,24,1963,9,male,190.0,31,23,18,32,18,18,0,14
573,325,1083587,20,4,1993,5,male,723.0,0,0,0,0,0,0,0,0
574,47927,1409540,31,13,1982,10,male,78.0,77,65,20,33,20,9,0,24
575,48311,2153222,24,1,1989,2,male,395.0,81,39,0,0,0,0,0,0
576,58902,1840759,14,17,1999,3,female,241.0,112,69,80,44,76,38,4,6
577,49545,2163827,20,18,1993,2,male,305.0,83,60,2,0,0,0,2,0
578,1654,1160934,66,5,1947,6,male,131.0,0,0,0,0,0,0,0,0
579,78586,1959565,100,14,1913,5,male,1038.0,242,162,28,9,28,8,0,1
580,89106,1383221,19,29,1994,10,female,1240.0,436,149,4071,2281,1111,394,2960,1887
581,77135,1184396,53,25,1960,9,female,373.0,225,53,7791,649,7578,462,213,187
582,39652,1409464,23,13,1990,9,female,44.0,58,28,8,106,8,37,0,69
583,11960,1005588,25,1,1988,1,male,40.0,12,10,6,0,6,0,0,0
584,96166,1247603,17,19,1996,8,female,720.0,1053,267,9,153,9,123,0,30
585,18742,1335318,68,8,1945,4,male,17.0,22,20,0,0,0,0,0,0
586,84576,1573593,19,3,1994,2,female,618.0,321,124,38,5,31,2,7,3
587,94974,1327814,17,28,1996,8,male,493.0,780,618,1586,642,1586,431,0,211
588,8722,1445009,18,2,1995,2,male,383.0,8,7,0,0,0,0,0,0
589,77364,1206406,21,25,1992,1,male,631.0,236,127,4,1,0,1,4,0
590,96979,1812645,17,13,1996,6,male,651.0,1222,591,4059,1487,1404,572,2655,915
591,13159,1044539,68,20,1945,2,male,845.0,13,9,9,1,8,1,1,0
592,52328,1241986,25,12,1988,9,male,217.0,92,26,0,0,0,0,0,0
593,57396,2001466,47,17,1966,12,female,287.0,110,64,2,4,0,3,2,1
594,45261,1057366,45,13,1968,12,male,138.0,72,72,0,3,0,3,0,0
595,64812,1916044,108,17,1905,1,female,1900.0,144,114,50,13,0,8,50,5
596,74158,1787657,21,12,1992,6,male,331.0,207,153,0,0,0,0,0,0
597,54731,1139771,17,3,1996,2,male,307.0,99,59,10,1,0,1,10,0
598,80381,1839426,57,15,1956,5,male,905.0,270,106,8,1,2,1,6,0
599,26627,1350750,32,19,1981,2,male,290.0,35,21,0,0,0,0,0,0
600,64692,2074834,19,10,1994,10,male,309.0,142,57,19,2,0,0,19,2
601,47765,2173772,23,30,1990,11,male,705.0,77,2,4,0,4,0,0,0
602,79131,1153000,18,6,1995,6,female,272.0,256,195,0,17,0,10,0,7
603,43460,1002150,24,20,1989,9,male,146.0,67,46,0,0,0,0,0,0
604,86643,1032523,48,21,1965,5,male,690.0,366,307,77,403,8,164,69,239
605,22705,1683489,43,19,1970,2,male,133.0,28,23,1,3,1,3,0,0
606,44508,2123115,23,3,1990,3,female,47.0,69,59,3,0,3,0,0,0
607,24447,1958570,62,25,1951,5,female,1052.0,29,7,225,30,225,27,0,3
608,33713,1302613,26,1,1987,1,male,354.0,46,18,1,0,1,0,0,0
609,1731,1711316,13,9,2000,5,male,40.0,0,0,1,0,1,0,0,0
610,54745,1513399,26,26,1987,3,female,415.0,100,67,11,109,0,15,11,94
611,60264,1789857,38,22,1975,2,female,240.0,119,74,2681,4648,271,1045,2410,3603
612,52630,1261695,24,17,1989,7,male,594.0,93,52,7,1,7,1,0,0
613,65437,1824186,105,29,1908,2,male,1120.0,150,82,3,9,0,2,3,7
614,74843,2114840,108,11,1905,3,female,2251.0,208,97,135,73,10,35,125,38
615,9722,1283418,30,23,1983,2,male,42.0,10,4,0,0,0,0,0,0
616,79332,1186948,16,24,1997,5,male,762.0,261,148,5,0,0,0,5,0
617,7995,1460854,58,6,1955,10,male,593.0,7,2,1,0,0,0,1,0
618,22132,1689856,68,1,1945,2,female,1557.0,27,16,18,2,18,0,0,2
619,85435,2013911,108,31,1905,10,male,943.0,346,300,16,3,1,1,15,2
620,28589,1866440,72,5,1941,7,female,129.0,37,32,0,0,0,0,0,0
621,6369,2164109,63,15,1950,5,male,78.0,4,3,6,2,6,2,0,0
622,9607,1211032,26,24,1987,12,male,65.0,10,9,0,0,0,0,0,0
623,48679,1017901,60,19,1953,3,female,734.0,81,44,8,24,8,17,0,7
624,57253,1789043,33,24,1980,11,male,666.0,109,56,0,3,0,1,0,2
625,84015,2087253,37,22,1976,8,female,1111.0,318,132,560,1164,560,685,0,479
626,85781,1810093,21,7,1992,12,male,1233.0,356,249,139,136,86,67,53,69
627,11073,2174523,59,22,1954,10,female,107.0,11,9,0,0,0,0,0,0
628,23102,1212927,23,26,1990,2,female,160.0,28,22,178,2,178,2,0,0
629,65834,1103372,25,23,1988,12,male,168.0,149,131,49,729,49,674,0,55
630,46795,1838700,73,14,1940,2,female,270.0,74,48,6,17,0,1,6,16
631,63055,1637446,62,15,1951,8,female,687.0,134,80,197,31,79,5,118,26
632,71601,1119040,50,30,1963,7,male,1356.0,184,95,22,10,22,5,0,5
633,39790,1891436,63,2,1950,9,female,145.0,58,27,21,130,21,30,0,100
634,20530,1840439,20,20,1993,5,male,47.0,25,9,0,0,0,0,0,0
635,52929,1029023,22,4,1991,3,male,27.0,93,89,76,73,61,66,15,7
636,96526,1482584,16,20,1997,11,female,521.0,1162,629,241,86,103,45,138,41
637,28833,1426395,21,10,1992,11,male,465.0,38,22,4,2,1,1,3,1
638,2934,1298895,44,12,1969,10,male,298.0,1,0,0,0,0,0,0,0
639,63201,1939788,108,24,1905,8,male,1489.0,132,45,806,775,173,317,633,458
640,89262,1867705,64,2,1949,9,female,965.0,460,176,3,9,0,8,3,1
641,84533,1878839,96,18,1917,7,male,1020.0,333,174,28,36,1,18,27,18
642,56988,2075955,63,3,1950,1,male,498.0,105,72,121,103,121,37,0,66
643,98889,1556932,22,8,1991,1,female,172.0,3055,715,2636,6993,719,1887,1917,5106
644,81437,1890378,25,28,1988,9,male,711.0,280,215,14,34,14,34,0,0
645,74913,2021232,22,15,1991,2,male,437.0,212,114,196,369,196,365,0,4
646,52261,1764337,17,1,1996,8,female,263.0,92,77,0,0,0,0,0,0
647,15240,1221599,59,1,1954,2,male,272.0,16,5,14,18,14,13,0,5
648,86091,1370847,20,30,1993,8,male,537.0,343,130,1651,751,1643,530,8,221
649,29818,1496712,26,11,1987,3,male,380.0,39,31,10,0,0,0,10,0
650,80694,1925975,18,16,1995,11,female,502.0,262,226,59,47,59,46,0,1
651,774,1286949,26,10,1987,7,male,492.0,0,0,0,0,0,0,0,0
652,92658,1406821,22,9,1991,6,male,395.0,602,427,194,648,8,454,186,194
653,49557,2176940,75,8,1938,10,male,635.0,83,18,2,1,1,1,1,0
654,68368,2112950,21,26,1992,9,male,307.0,164,125,1,2,1,1,0,1
655,46477,1154057,50,30,1963,6,female,396.0,74,56,0,0,0,0,0,0
656,314,1783684,20,10,1993,2,female,42.0,0,0,0,0,0,0,0,0
657,31447,1277225,46,1,1967,11,male,412.0,43,22,0,0,0,0,0,0
658,71170,1959957,21,23,1992,12,male,804.0,190,160,0,6,0,3,0,3
659,32727,1195262,22,5,1991,9,male,255.0,45,16,2,4,0,1,2,3
660,83981,1238807,21,21,1992,12,female,1462.0,304,136,478,130,295,51,183,79
661,37456,1413205,19,15,1994,3,female,247.0,54,42,0,2,0,2,0,0
662,38590,1952369,26,19,1987,11,male,209.0,56,23,2,0,2,0,0,0
663,26092,1005598,73,1,1940,1,female,34.0,32,20,23,21,22,14,1,7
664,31513,1751492,92,4,1921,6,male,783.0,43,34,0,4,0,4,0,0
665,81589,1712300,17,2,1996,2,female,67.0,279,63,46,23,46,18,0,5
666,19333,2115650,14,18,1999,5,male,266.0,22,5,13,0,13,0,0,0
667,13926,1217898,22,18,1991,10,male,195.0,15,12,2,7,2,7,0,0
668,83049,1898818,48,6,1965,3,female,533.0,292,220,852,303,0,66,852,237
669,1824,1209426,28,29,1985,12,female,247.0,0,0,3,0,0,0,3,0
670,84922,1396996,54,4,1959,8,female,2123.0,334,187,414,190,102,87,312,103
671,61651,1329871,30,1,1983,2,female,416.0,126,83,17,4,17,1,0,3
672,75270,1872300,18,24,1995,12,male,386.0,213,137,1,53,1,47,0,6
673,46807,1583457,19,12,1994,4,female,261.0,74,29,6,6,6,5,0,1
674,58844,2166843,48,24,1965,9,female,420.0,113,80,53,89,53,20,0,69
675,44587,1081221,26,25,1987,12,male,541.0,70,29,6,21,5,9,1,12
676,85255,2006245,17,18,1996,5,female,340.0,344,80,2,37,2,34,0,3
677,61534,2142052,113,1,1900,1,female,1356.0,125,68,7,1,0,0,7,1
678,21924,1279781,36,17,1977,4,male,259.0,26,16,6,3,6,1,0,2
679,82555,2038150,33,22,1980,5,male,701.0,289,145,32,5,32,2,0,3
680,26975,1077246,34,1,1979,8,male,572.0,35,11,2,2,2,2,0,0
681,67875,1484293,110,10,1903,7,male,2015.0,160,66,83,104,81,66,2,38
682,73767,1617539,14,26,1999,3,female,496.0,200,146,90,0,90,0,0,0
683,6540,1246018,18,16,1995,1,male,334.0,5,3,0,0,0,0,0,0
684,81274,1105238,46,6,1967,2,female,533.0,283,42,2,12,2,6,0,6
685,31257,1279977,14,30,1999,3,male,211.0,42,36,0,0,0,0,0,0
686,3953,1406464,23,9,1990,4,male,603.0,2,0,0,0,0,0,0,0
687,29479,1425208,16,20,1997,7,male,335.0,39,21,0,2,0,1,0,1
